Year,OSHPD ID,Facility Name,County Name,Type of Control,Principal Injury Group,Count
2010,371256,SCRIPPS GREEN HOSPITAL,SAN DIEGO,Non-Profit,Self-Inflicted,3
2010,371256,SCRIPPS GREEN HOSPITAL,SAN DIEGO,Non-Profit,Inflicted by Others,5
2010,371256,SCRIPPS GREEN HOSPITAL,SAN DIEGO,Non-Profit,Undetermined,2
2010,371256,SCRIPPS GREEN HOSPITAL,SAN DIEGO,Non-Profit,Late Effects of Injury,44
2010,371394,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,SAN DIEGO,Non-Profit,Rail & Motor Vehicles,14
2010,371394,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,SAN DIEGO,Non-Profit,Other Vehicle/Transport,9
2010,371394,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,SAN DIEGO,Non-Profit,Accidental Poisoning,35
2010,371394,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,SAN DIEGO,Non-Profit,Misadventures/Complications,598
2010,371394,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,SAN DIEGO,Non-Profit,Accidental Falls,457
2010,371394,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,SAN DIEGO,Non-Profit,Natural/Environment,17
2010,371394,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,SAN DIEGO,Non-Profit,Submersion/Suffocation/Foreign Body,25
2010,371394,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,SAN DIEGO,Non-Profit,Other Accidents,78
2010,371394,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,SAN DIEGO,Non-Profit,Adverse Effects of Drugs,581
2010,371394,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,SAN DIEGO,Non-Profit,Self-Inflicted,47
2010,371394,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,SAN DIEGO,Non-Profit,Inflicted by Others,4
2010,371394,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,SAN DIEGO,Non-Profit,Undetermined,2
2010,371394,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,SAN DIEGO,Non-Profit,Late Effects of Injury,70
2010,374024,AURORA SAN DIEGO,SAN DIEGO,Investor,Rail & Motor Vehicles,1
2010,374024,AURORA SAN DIEGO,SAN DIEGO,Investor,Accidental Poisoning,6
2010,374024,AURORA SAN DIEGO,SAN DIEGO,Investor,Misadventures/Complications,1
2010,374024,AURORA SAN DIEGO,SAN DIEGO,Investor,Accidental Falls,28
2010,374024,AURORA SAN DIEGO,SAN DIEGO,Investor,Fire Accidents,2
2010,374024,AURORA SAN DIEGO,SAN DIEGO,Investor,Natural/Environment,3
2010,374024,AURORA SAN DIEGO,SAN DIEGO,Investor,Other Accidents,216
2010,374024,AURORA SAN DIEGO,SAN DIEGO,Investor,Adverse Effects of Drugs,21
2010,374024,AURORA SAN DIEGO,SAN DIEGO,Investor,Self-Inflicted,106
2010,374024,AURORA SAN DIEGO,SAN DIEGO,Investor,Inflicted by Others,6
2010,374024,AURORA SAN DIEGO,SAN DIEGO,Investor,Undetermined,22
2010,374024,AURORA SAN DIEGO,SAN DIEGO,Investor,Late Effects of Injury,5
2010,374049,SHARP VISTA PACIFICA,SAN DIEGO,Non-Profit,Accidental Poisoning,1
2010,374049,SHARP VISTA PACIFICA,SAN DIEGO,Non-Profit,Accidental Falls,1
2010,374049,SHARP VISTA PACIFICA,SAN DIEGO,Non-Profit,Adverse Effects of Drugs,19
2010,374049,SHARP VISTA PACIFICA,SAN DIEGO,Non-Profit,Late Effects of Injury,7
2010,374094,VIBRA HOSPITAL OF SAN DIEGO,SAN DIEGO,Investor,Misadventures/Complications,15
2010,374094,VIBRA HOSPITAL OF SAN DIEGO,SAN DIEGO,Investor,Other Accidents,1
2010,374094,VIBRA HOSPITAL OF SAN DIEGO,SAN DIEGO,Investor,Adverse Effects of Drugs,12
2010,374094,VIBRA HOSPITAL OF SAN DIEGO,SAN DIEGO,Investor,Late Effects of Injury,2
2010,380842,JEWISH HOME,SAN FRANCISCO,Non-Profit,Accidental Falls,13
2010,380857,KAISER FND HOSP - SAN FRANCISCO,SAN FRANCISCO,Non-Profit,Rail & Motor Vehicles,19
2010,380857,KAISER FND HOSP - SAN FRANCISCO,SAN FRANCISCO,Non-Profit,Other Vehicle/Transport,11
2010,380857,KAISER FND HOSP - SAN FRANCISCO,SAN FRANCISCO,Non-Profit,Accidental Poisoning,30
2010,380857,KAISER FND HOSP - SAN FRANCISCO,SAN FRANCISCO,Non-Profit,Misadventures/Complications,563
2010,380857,KAISER FND HOSP - SAN FRANCISCO,SAN FRANCISCO,Non-Profit,Accidental Falls,304
2010,380857,KAISER FND HOSP - SAN FRANCISCO,SAN FRANCISCO,Non-Profit,Fire Accidents,1
2010,380857,KAISER FND HOSP - SAN FRANCISCO,SAN FRANCISCO,Non-Profit,Natural/Environment,16
2010,380857,KAISER FND HOSP - SAN FRANCISCO,SAN FRANCISCO,Non-Profit,Submersion/Suffocation/Foreign Body,11
2010,380857,KAISER FND HOSP - SAN FRANCISCO,SAN FRANCISCO,Non-Profit,Other Accidents,73
2010,380857,KAISER FND HOSP - SAN FRANCISCO,SAN FRANCISCO,Non-Profit,Adverse Effects of Drugs,624
2010,380857,KAISER FND HOSP - SAN FRANCISCO,SAN FRANCISCO,Non-Profit,Self-Inflicted,24
2010,390846,DAMERON HOSPITAL,SAN JOAQUIN,Non-Profit,Self-Inflicted,39
2010,380857,KAISER FND HOSP - SAN FRANCISCO,SAN FRANCISCO,Non-Profit,Inflicted by Others,6
2010,380857,KAISER FND HOSP - SAN FRANCISCO,SAN FRANCISCO,Non-Profit,Undetermined,3
2010,380857,KAISER FND HOSP - SAN FRANCISCO,SAN FRANCISCO,Non-Profit,Late Effects of Injury,26
2010,380865,LAGUNA HONDA HOSPITAL AND REHABILITATION CENTER,SAN FRANCISCO,City/County,Accidental Poisoning,1
2010,380865,LAGUNA HONDA HOSPITAL AND REHABILITATION CENTER,SAN FRANCISCO,City/County,Accidental Falls,169
2010,380865,LAGUNA HONDA HOSPITAL AND REHABILITATION CENTER,SAN FRANCISCO,City/County,Other Accidents,3
2010,380865,LAGUNA HONDA HOSPITAL AND REHABILITATION CENTER,SAN FRANCISCO,City/County,Adverse Effects of Drugs,4
2010,380865,LAGUNA HONDA HOSPITAL AND REHABILITATION CENTER,SAN FRANCISCO,City/County,Inflicted by Others,1
2010,380865,LAGUNA HONDA HOSPITAL AND REHABILITATION CENTER,SAN FRANCISCO,City/County,Late Effects of Injury,11
2010,380868,LANGLEY PORTER PSYCHIATRIC INSTITUTE,SAN FRANCISCO,UC,Accidental Poisoning,1
2010,380868,LANGLEY PORTER PSYCHIATRIC INSTITUTE,SAN FRANCISCO,UC,Self-Inflicted,1
2010,380929,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,SAN FRANCISCO,Non-Profit,Rail & Motor Vehicles,31
2010,380929,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,SAN FRANCISCO,Non-Profit,Other Vehicle/Transport,23
2010,380929,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,SAN FRANCISCO,Non-Profit,Accidental Poisoning,114
2010,380929,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,SAN FRANCISCO,Non-Profit,Misadventures/Complications,2116
2010,380929,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,SAN FRANCISCO,Non-Profit,Accidental Falls,781
2010,380929,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,SAN FRANCISCO,Non-Profit,Fire Accidents,1
2010,380929,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,SAN FRANCISCO,Non-Profit,Natural/Environment,16
2010,380929,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,SAN FRANCISCO,Non-Profit,Submersion/Suffocation/Foreign Body,22
2010,380929,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,SAN FRANCISCO,Non-Profit,Other Accidents,327
2010,380929,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,SAN FRANCISCO,Non-Profit,Adverse Effects of Drugs,696
2010,380929,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,SAN FRANCISCO,Non-Profit,Self-Inflicted,61
2010,380929,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,SAN FRANCISCO,Non-Profit,Inflicted by Others,32
2010,380929,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,SAN FRANCISCO,Non-Profit,Undetermined,9
2010,380929,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,SAN FRANCISCO,Non-Profit,Late Effects of Injury,43
2010,380939,SAN FRANCISCO GENERAL HOSPITAL,SAN FRANCISCO,City/County,Rail & Motor Vehicles,517
2010,380939,SAN FRANCISCO GENERAL HOSPITAL,SAN FRANCISCO,City/County,Other Vehicle/Transport,69
2010,380939,SAN FRANCISCO GENERAL HOSPITAL,SAN FRANCISCO,City/County,Accidental Poisoning,160
2010,380939,SAN FRANCISCO GENERAL HOSPITAL,SAN FRANCISCO,City/County,Misadventures/Complications,494
2010,380939,SAN FRANCISCO GENERAL HOSPITAL,SAN FRANCISCO,City/County,Accidental Falls,883
2010,380939,SAN FRANCISCO GENERAL HOSPITAL,SAN FRANCISCO,City/County,Fire Accidents,11
2010,380939,SAN FRANCISCO GENERAL HOSPITAL,SAN FRANCISCO,City/County,Natural/Environment,37
2010,380939,SAN FRANCISCO GENERAL HOSPITAL,SAN FRANCISCO,City/County,Submersion/Suffocation/Foreign Body,24
2010,380939,SAN FRANCISCO GENERAL HOSPITAL,SAN FRANCISCO,City/County,Other Accidents,167
2010,380939,SAN FRANCISCO GENERAL HOSPITAL,SAN FRANCISCO,City/County,Adverse Effects of Drugs,228
2010,380939,SAN FRANCISCO GENERAL HOSPITAL,SAN FRANCISCO,City/County,Self-Inflicted,99
2010,380939,SAN FRANCISCO GENERAL HOSPITAL,SAN FRANCISCO,City/County,Inflicted by Others,457
2010,380939,SAN FRANCISCO GENERAL HOSPITAL,SAN FRANCISCO,City/County,Undetermined,17
2010,380939,SAN FRANCISCO GENERAL HOSPITAL,SAN FRANCISCO,City/County,War,1
2010,380939,SAN FRANCISCO GENERAL HOSPITAL,SAN FRANCISCO,City/County,Late Effects of Injury,104
2010,380960,ST. FRANCIS MEMORIAL HOSPITAL,SAN FRANCISCO,Non-Profit,Rail & Motor Vehicles,22
2010,380960,ST. FRANCIS MEMORIAL HOSPITAL,SAN FRANCISCO,Non-Profit,Other Vehicle/Transport,8
2010,380960,ST. FRANCIS MEMORIAL HOSPITAL,SAN FRANCISCO,Non-Profit,Accidental Poisoning,57
2010,380960,ST. FRANCIS MEMORIAL HOSPITAL,SAN FRANCISCO,Non-Profit,Misadventures/Complications,263
2010,380960,ST. FRANCIS MEMORIAL HOSPITAL,SAN FRANCISCO,Non-Profit,Accidental Falls,327
2010,380960,ST. FRANCIS MEMORIAL HOSPITAL,SAN FRANCISCO,Non-Profit,Fire Accidents,71
2010,380960,ST. FRANCIS MEMORIAL HOSPITAL,SAN FRANCISCO,Non-Profit,Natural/Environment,28
2010,380960,ST. FRANCIS MEMORIAL HOSPITAL,SAN FRANCISCO,Non-Profit,Submersion/Suffocation/Foreign Body,15
2010,380960,ST. FRANCIS MEMORIAL HOSPITAL,SAN FRANCISCO,Non-Profit,Other Accidents,210
2010,380960,ST. FRANCIS MEMORIAL HOSPITAL,SAN FRANCISCO,Non-Profit,Adverse Effects of Drugs,289
2010,380960,ST. FRANCIS MEMORIAL HOSPITAL,SAN FRANCISCO,Non-Profit,Self-Inflicted,132
2010,380960,ST. FRANCIS MEMORIAL HOSPITAL,SAN FRANCISCO,Non-Profit,Inflicted by Others,46
2010,380960,ST. FRANCIS MEMORIAL HOSPITAL,SAN FRANCISCO,Non-Profit,Undetermined,14
2010,380960,ST. FRANCIS MEMORIAL HOSPITAL,SAN FRANCISCO,Non-Profit,Late Effects of Injury,63
2010,380964,CALIFORNIA PACIFIC MEDICAL CENTER - ST. LUKE'S CAMPUS,SAN FRANCISCO,Non-Profit,Rail & Motor Vehicles,1
2010,380964,CALIFORNIA PACIFIC MEDICAL CENTER - ST. LUKE'S CAMPUS,SAN FRANCISCO,Non-Profit,Accidental Poisoning,21
2010,380964,CALIFORNIA PACIFIC MEDICAL CENTER - ST. LUKE'S CAMPUS,SAN FRANCISCO,Non-Profit,Misadventures/Complications,174
2010,380964,CALIFORNIA PACIFIC MEDICAL CENTER - ST. LUKE'S CAMPUS,SAN FRANCISCO,Non-Profit,Accidental Falls,110
2010,380964,CALIFORNIA PACIFIC MEDICAL CENTER - ST. LUKE'S CAMPUS,SAN FRANCISCO,Non-Profit,Natural/Environment,3
2010,380964,CALIFORNIA PACIFIC MEDICAL CENTER - ST. LUKE'S CAMPUS,SAN FRANCISCO,Non-Profit,Submersion/Suffocation/Foreign Body,4
2010,380964,CALIFORNIA PACIFIC MEDICAL CENTER - ST. LUKE'S CAMPUS,SAN FRANCISCO,Non-Profit,Other Accidents,17
2010,380964,CALIFORNIA PACIFIC MEDICAL CENTER - ST. LUKE'S CAMPUS,SAN FRANCISCO,Non-Profit,Adverse Effects of Drugs,249
2010,380964,CALIFORNIA PACIFIC MEDICAL CENTER - ST. LUKE'S CAMPUS,SAN FRANCISCO,Non-Profit,Self-Inflicted,12
2010,380964,CALIFORNIA PACIFIC MEDICAL CENTER - ST. LUKE'S CAMPUS,SAN FRANCISCO,Non-Profit,Inflicted by Others,8
2010,380964,CALIFORNIA PACIFIC MEDICAL CENTER - ST. LUKE'S CAMPUS,SAN FRANCISCO,Non-Profit,Late Effects of Injury,1
2010,380965,"ST. MARY'S MEDICAL CENTER, SAN FRANCISCO",SAN FRANCISCO,Non-Profit,Rail & Motor Vehicles,14
2010,380965,"ST. MARY'S MEDICAL CENTER, SAN FRANCISCO",SAN FRANCISCO,Non-Profit,Other Vehicle/Transport,6
2010,380965,"ST. MARY'S MEDICAL CENTER, SAN FRANCISCO",SAN FRANCISCO,Non-Profit,Accidental Poisoning,21
2010,380965,"ST. MARY'S MEDICAL CENTER, SAN FRANCISCO",SAN FRANCISCO,Non-Profit,Misadventures/Complications,466
2010,380965,"ST. MARY'S MEDICAL CENTER, SAN FRANCISCO",SAN FRANCISCO,Non-Profit,Accidental Falls,291
2010,380965,"ST. MARY'S MEDICAL CENTER, SAN FRANCISCO",SAN FRANCISCO,Non-Profit,Fire Accidents,1
2010,380965,"ST. MARY'S MEDICAL CENTER, SAN FRANCISCO",SAN FRANCISCO,Non-Profit,Natural/Environment,17
2010,380965,"ST. MARY'S MEDICAL CENTER, SAN FRANCISCO",SAN FRANCISCO,Non-Profit,Submersion/Suffocation/Foreign Body,7
2010,390846,DAMERON HOSPITAL,SAN JOAQUIN,Non-Profit,Inflicted by Others,26
2010,380965,"ST. MARY'S MEDICAL CENTER, SAN FRANCISCO",SAN FRANCISCO,Non-Profit,Other Accidents,69
2010,380965,"ST. MARY'S MEDICAL CENTER, SAN FRANCISCO",SAN FRANCISCO,Non-Profit,Adverse Effects of Drugs,228
2010,380965,"ST. MARY'S MEDICAL CENTER, SAN FRANCISCO",SAN FRANCISCO,Non-Profit,Self-Inflicted,24
2010,380965,"ST. MARY'S MEDICAL CENTER, SAN FRANCISCO",SAN FRANCISCO,Non-Profit,Inflicted by Others,3
2010,380965,"ST. MARY'S MEDICAL CENTER, SAN FRANCISCO",SAN FRANCISCO,Non-Profit,Undetermined,6
2010,380965,"ST. MARY'S MEDICAL CENTER, SAN FRANCISCO",SAN FRANCISCO,Non-Profit,Late Effects of Injury,32
2010,381154,UCSF MEDICAL CENTER,SAN FRANCISCO,UC,Rail & Motor Vehicles,25
2010,381154,UCSF MEDICAL CENTER,SAN FRANCISCO,UC,Other Vehicle/Transport,15
2010,381154,UCSF MEDICAL CENTER,SAN FRANCISCO,UC,Accidental Poisoning,76
2010,381154,UCSF MEDICAL CENTER,SAN FRANCISCO,UC,Misadventures/Complications,717
2010,381154,UCSF MEDICAL CENTER,SAN FRANCISCO,UC,Accidental Falls,442
2010,381154,UCSF MEDICAL CENTER,SAN FRANCISCO,UC,Fire Accidents,1
2010,381154,UCSF MEDICAL CENTER,SAN FRANCISCO,UC,Natural/Environment,21
2010,381154,UCSF MEDICAL CENTER,SAN FRANCISCO,UC,Submersion/Suffocation/Foreign Body,121
2010,381154,UCSF MEDICAL CENTER,SAN FRANCISCO,UC,Other Accidents,145
2010,381154,UCSF MEDICAL CENTER,SAN FRANCISCO,UC,Adverse Effects of Drugs,2018
2010,381154,UCSF MEDICAL CENTER,SAN FRANCISCO,UC,Self-Inflicted,68
2010,381154,UCSF MEDICAL CENTER,SAN FRANCISCO,UC,Inflicted by Others,29
2010,381154,UCSF MEDICAL CENTER,SAN FRANCISCO,UC,Undetermined,5
2010,381154,UCSF MEDICAL CENTER,SAN FRANCISCO,UC,War,5
2010,381154,UCSF MEDICAL CENTER,SAN FRANCISCO,UC,Late Effects of Injury,133
2010,382715,CHINESE HOSPITAL,SAN FRANCISCO,Non-Profit,Rail & Motor Vehicles,10
2010,382715,CHINESE HOSPITAL,SAN FRANCISCO,Non-Profit,Accidental Poisoning,4
2010,382715,CHINESE HOSPITAL,SAN FRANCISCO,Non-Profit,Misadventures/Complications,57
2010,382715,CHINESE HOSPITAL,SAN FRANCISCO,Non-Profit,Accidental Falls,93
2010,382715,CHINESE HOSPITAL,SAN FRANCISCO,Non-Profit,Natural/Environment,1
2010,382715,CHINESE HOSPITAL,SAN FRANCISCO,Non-Profit,Submersion/Suffocation/Foreign Body,1
2010,382715,CHINESE HOSPITAL,SAN FRANCISCO,Non-Profit,Other Accidents,3
2010,382715,CHINESE HOSPITAL,SAN FRANCISCO,Non-Profit,Adverse Effects of Drugs,74
2010,382715,CHINESE HOSPITAL,SAN FRANCISCO,Non-Profit,Undetermined,2
2010,390846,DAMERON HOSPITAL,SAN JOAQUIN,Non-Profit,Rail & Motor Vehicles,29
2010,390846,DAMERON HOSPITAL,SAN JOAQUIN,Non-Profit,Other Vehicle/Transport,6
2010,390846,DAMERON HOSPITAL,SAN JOAQUIN,Non-Profit,Accidental Poisoning,36
2010,390846,DAMERON HOSPITAL,SAN JOAQUIN,Non-Profit,Misadventures/Complications,128
2010,390846,DAMERON HOSPITAL,SAN JOAQUIN,Non-Profit,Accidental Falls,254
2010,390846,DAMERON HOSPITAL,SAN JOAQUIN,Non-Profit,Fire Accidents,3
2010,390846,DAMERON HOSPITAL,SAN JOAQUIN,Non-Profit,Natural/Environment,12
2010,390846,DAMERON HOSPITAL,SAN JOAQUIN,Non-Profit,Submersion/Suffocation/Foreign Body,18
2010,390846,DAMERON HOSPITAL,SAN JOAQUIN,Non-Profit,Other Accidents,82
2010,390846,DAMERON HOSPITAL,SAN JOAQUIN,Non-Profit,Adverse Effects of Drugs,299
2010,390846,DAMERON HOSPITAL,SAN JOAQUIN,Non-Profit,Undetermined,5
2010,390846,DAMERON HOSPITAL,SAN JOAQUIN,Non-Profit,Late Effects of Injury,20
2010,390923,LODI MEMORIAL HOSPITAL,SAN JOAQUIN,Non-Profit,Rail & Motor Vehicles,26
2010,390923,LODI MEMORIAL HOSPITAL,SAN JOAQUIN,Non-Profit,Other Vehicle/Transport,9
2010,390923,LODI MEMORIAL HOSPITAL,SAN JOAQUIN,Non-Profit,Accidental Poisoning,42
2010,390923,LODI MEMORIAL HOSPITAL,SAN JOAQUIN,Non-Profit,Misadventures/Complications,187
2010,390923,LODI MEMORIAL HOSPITAL,SAN JOAQUIN,Non-Profit,Accidental Falls,307
2010,390923,LODI MEMORIAL HOSPITAL,SAN JOAQUIN,Non-Profit,Natural/Environment,15
2010,390923,LODI MEMORIAL HOSPITAL,SAN JOAQUIN,Non-Profit,Submersion/Suffocation/Foreign Body,20
2010,390923,LODI MEMORIAL HOSPITAL,SAN JOAQUIN,Non-Profit,Other Accidents,72
2010,390923,LODI MEMORIAL HOSPITAL,SAN JOAQUIN,Non-Profit,Adverse Effects of Drugs,222
2010,390923,LODI MEMORIAL HOSPITAL,SAN JOAQUIN,Non-Profit,Self-Inflicted,35
2010,390923,LODI MEMORIAL HOSPITAL,SAN JOAQUIN,Non-Profit,Inflicted by Others,18
2010,390923,LODI MEMORIAL HOSPITAL,SAN JOAQUIN,Non-Profit,Undetermined,1
2010,390923,LODI MEMORIAL HOSPITAL,SAN JOAQUIN,Non-Profit,Late Effects of Injury,32
2010,391010,SAN JOAQUIN GENERAL HOSPITAL,SAN JOAQUIN,City/County,Rail & Motor Vehicles,134
2010,391010,SAN JOAQUIN GENERAL HOSPITAL,SAN JOAQUIN,City/County,Other Vehicle/Transport,18
2010,391010,SAN JOAQUIN GENERAL HOSPITAL,SAN JOAQUIN,City/County,Accidental Poisoning,36
2010,391010,SAN JOAQUIN GENERAL HOSPITAL,SAN JOAQUIN,City/County,Misadventures/Complications,280
2010,391010,SAN JOAQUIN GENERAL HOSPITAL,SAN JOAQUIN,City/County,Accidental Falls,224
2010,391010,SAN JOAQUIN GENERAL HOSPITAL,SAN JOAQUIN,City/County,Natural/Environment,19
2010,391010,SAN JOAQUIN GENERAL HOSPITAL,SAN JOAQUIN,City/County,Submersion/Suffocation/Foreign Body,14
2010,391010,SAN JOAQUIN GENERAL HOSPITAL,SAN JOAQUIN,City/County,Other Accidents,96
2010,391010,SAN JOAQUIN GENERAL HOSPITAL,SAN JOAQUIN,City/County,Adverse Effects of Drugs,222
2010,391010,SAN JOAQUIN GENERAL HOSPITAL,SAN JOAQUIN,City/County,Self-Inflicted,41
2010,391010,SAN JOAQUIN GENERAL HOSPITAL,SAN JOAQUIN,City/County,Inflicted by Others,144
2010,391010,SAN JOAQUIN GENERAL HOSPITAL,SAN JOAQUIN,City/County,Undetermined,25
2010,391010,SAN JOAQUIN GENERAL HOSPITAL,SAN JOAQUIN,City/County,Late Effects of Injury,21
2010,391042,ST. JOSEPH'S MEDICAL CENTER OF STOCKTON,SAN JOAQUIN,Non-Profit,Rail & Motor Vehicles,77
2010,391042,ST. JOSEPH'S MEDICAL CENTER OF STOCKTON,SAN JOAQUIN,Non-Profit,Other Vehicle/Transport,18
2010,391042,ST. JOSEPH'S MEDICAL CENTER OF STOCKTON,SAN JOAQUIN,Non-Profit,Accidental Poisoning,133
2010,391042,ST. JOSEPH'S MEDICAL CENTER OF STOCKTON,SAN JOAQUIN,Non-Profit,Misadventures/Complications,856
2010,391042,ST. JOSEPH'S MEDICAL CENTER OF STOCKTON,SAN JOAQUIN,Non-Profit,Accidental Falls,563
2010,391042,ST. JOSEPH'S MEDICAL CENTER OF STOCKTON,SAN JOAQUIN,Non-Profit,Fire Accidents,1
2010,391042,ST. JOSEPH'S MEDICAL CENTER OF STOCKTON,SAN JOAQUIN,Non-Profit,Natural/Environment,31
2010,391042,ST. JOSEPH'S MEDICAL CENTER OF STOCKTON,SAN JOAQUIN,Non-Profit,Submersion/Suffocation/Foreign Body,40
2010,391042,ST. JOSEPH'S MEDICAL CENTER OF STOCKTON,SAN JOAQUIN,Non-Profit,Other Accidents,129
2010,391042,ST. JOSEPH'S MEDICAL CENTER OF STOCKTON,SAN JOAQUIN,Non-Profit,Adverse Effects of Drugs,691
2010,391042,ST. JOSEPH'S MEDICAL CENTER OF STOCKTON,SAN JOAQUIN,Non-Profit,Self-Inflicted,61
2010,391042,ST. JOSEPH'S MEDICAL CENTER OF STOCKTON,SAN JOAQUIN,Non-Profit,Inflicted by Others,76
2010,391042,ST. JOSEPH'S MEDICAL CENTER OF STOCKTON,SAN JOAQUIN,Non-Profit,Undetermined,21
2010,391042,ST. JOSEPH'S MEDICAL CENTER OF STOCKTON,SAN JOAQUIN,Non-Profit,Late Effects of Injury,74
2010,391056,SUTTER TRACY COMMUNITY HOSPITAL,SAN JOAQUIN,Non-Profit,Rail & Motor Vehicles,3
2010,391056,SUTTER TRACY COMMUNITY HOSPITAL,SAN JOAQUIN,Non-Profit,Other Vehicle/Transport,6
2010,391056,SUTTER TRACY COMMUNITY HOSPITAL,SAN JOAQUIN,Non-Profit,Accidental Poisoning,24
2010,391056,SUTTER TRACY COMMUNITY HOSPITAL,SAN JOAQUIN,Non-Profit,Misadventures/Complications,120
2010,391056,SUTTER TRACY COMMUNITY HOSPITAL,SAN JOAQUIN,Non-Profit,Accidental Falls,141
2010,391056,SUTTER TRACY COMMUNITY HOSPITAL,SAN JOAQUIN,Non-Profit,Fire Accidents,2
2010,391056,SUTTER TRACY COMMUNITY HOSPITAL,SAN JOAQUIN,Non-Profit,Natural/Environment,3
2010,391056,SUTTER TRACY COMMUNITY HOSPITAL,SAN JOAQUIN,Non-Profit,Submersion/Suffocation/Foreign Body,5
2010,391056,SUTTER TRACY COMMUNITY HOSPITAL,SAN JOAQUIN,Non-Profit,Other Accidents,49
2010,391056,SUTTER TRACY COMMUNITY HOSPITAL,SAN JOAQUIN,Non-Profit,Adverse Effects of Drugs,195
2010,391056,SUTTER TRACY COMMUNITY HOSPITAL,SAN JOAQUIN,Non-Profit,Self-Inflicted,18
2010,391056,SUTTER TRACY COMMUNITY HOSPITAL,SAN JOAQUIN,Non-Profit,Inflicted by Others,5
2010,391056,SUTTER TRACY COMMUNITY HOSPITAL,SAN JOAQUIN,Non-Profit,Undetermined,2
2010,391056,SUTTER TRACY COMMUNITY HOSPITAL,SAN JOAQUIN,Non-Profit,Late Effects of Injury,20
2010,392232,ST. JOSEPH'S BEHAVIORAL HEALTH CENTER,SAN JOAQUIN,Non-Profit,Accidental Poisoning,1
2010,392232,ST. JOSEPH'S BEHAVIORAL HEALTH CENTER,SAN JOAQUIN,Non-Profit,Accidental Falls,1
2010,392232,ST. JOSEPH'S BEHAVIORAL HEALTH CENTER,SAN JOAQUIN,Non-Profit,Adverse Effects of Drugs,2
2010,392232,ST. JOSEPH'S BEHAVIORAL HEALTH CENTER,SAN JOAQUIN,Non-Profit,Undetermined,1
2010,392232,ST. JOSEPH'S BEHAVIORAL HEALTH CENTER,SAN JOAQUIN,Non-Profit,Late Effects of Injury,2
2010,392287,DOCTORS HOSPITAL OF MANTECA,SAN JOAQUIN,Investor,Rail & Motor Vehicles,6
2010,392287,DOCTORS HOSPITAL OF MANTECA,SAN JOAQUIN,Investor,Other Vehicle/Transport,1
2010,392287,DOCTORS HOSPITAL OF MANTECA,SAN JOAQUIN,Investor,Accidental Poisoning,19
2010,392287,DOCTORS HOSPITAL OF MANTECA,SAN JOAQUIN,Investor,Misadventures/Complications,155
2010,392287,DOCTORS HOSPITAL OF MANTECA,SAN JOAQUIN,Investor,Accidental Falls,155
2010,392287,DOCTORS HOSPITAL OF MANTECA,SAN JOAQUIN,Investor,Natural/Environment,8
2010,392287,DOCTORS HOSPITAL OF MANTECA,SAN JOAQUIN,Investor,Submersion/Suffocation/Foreign Body,48
2010,392287,DOCTORS HOSPITAL OF MANTECA,SAN JOAQUIN,Investor,Other Accidents,32
2010,392287,DOCTORS HOSPITAL OF MANTECA,SAN JOAQUIN,Investor,Adverse Effects of Drugs,171
2010,392287,DOCTORS HOSPITAL OF MANTECA,SAN JOAQUIN,Investor,Self-Inflicted,10
2010,392287,DOCTORS HOSPITAL OF MANTECA,SAN JOAQUIN,Investor,Inflicted by Others,15
2010,392287,DOCTORS HOSPITAL OF MANTECA,SAN JOAQUIN,Investor,Undetermined,4
2010,392287,DOCTORS HOSPITAL OF MANTECA,SAN JOAQUIN,Investor,Late Effects of Injury,8
2010,394009,KAISER FND HOSP-MANTECA,SAN JOAQUIN,Non-Profit,Rail & Motor Vehicles,25
2010,394009,KAISER FND HOSP-MANTECA,SAN JOAQUIN,Non-Profit,Other Vehicle/Transport,5
